"status_id","permalink","post_type","sharetext","headline","link","full_picture","created_time","date","hour","page_total_likes","page_new_likes","post_impressions","post_reach","post_reach_fan_unique","post_reach_viral_unique","comments_on_post","likes_on_post","shares_on_post","total_comments","total_likes","total_shares","comments_on_shares","likes_on_shares","shares_on_shares","link_clicks","photo_view","video_play","other_clicks","post_negative_feedback","post_story_adds","post_stories","post_storytellers","post_consumptions","post_engaged_users","post_engaged_fan","post_video_complete_views_30s_autoplayed","post_video_complete_views_30s_clicked_to_play","post_video_complete_views_30s_organic","post_video_complete_views_30s_paid","post_video_complete_views_30s_unique","post_video_avg_time_watched","post_video_complete_views_organic_unique","post_video_length","post_video_views","post_video_views_autoplayed","post_video_views_clicked_to_play","post_video_views_10s_unique","post_video_views_10s_autoplayed","post_video_views_10s_clicked_to_play","post_video_views_10s_sound_on","post_video_views_sound_on","s0","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12","s13","s14","s15","s16","s17","s18","s19","s20","s21","s22","s23","s24","s25","s26","s27","s28","s29","s30","s31","s32","s33","s34","s35","s36","s37","s38","s39","s40","feed_likes","love","wow","haha","sad","angry","post_source_type","from_name","total_interactions","interaction_rate","ctr","views_rate","viral_fan_rate","share_rate","total_reactions","feed_likes_rate","love_rate","wow_rate","haha_rate","sad_rate","angry_rate","viral_rate","fan_rate","post_image","video_repost_sharetext","video_meme","series","category","format","sponsored","reposted","original","repost","repost_order","times_repost","days_bet_repost","average_views_rate","average_interaction_rate","average_post_reach","average_video_views","average_viral_fan_rate"
"150424302108405_262182494265918","https://www.facebook.com/150424302108405_262182494265918","video","Has this really ever happened though? Special shout-out and thanks to the super talented Jay Mendoza! Follow him on his Facebook page for more hilarious latin content.","150424302108405_262182494265918","https://www.facebook.com/WeAreBadHombres/videos/262182494265918/","https://scontent.xx.fbcdn.net/v/t15.0-10/p720x720/18259475_232943070523194_773460431040675840_n.jpg?oh=5350e903b5f666cda0459bf768aa9ba1&oe=5A01405A",2017-07-02 16:00:00,2017-07-02,"16:00",162872,579,1560516,927998,45977,798810,75,1491,583,254,4322,600,179,2831,17,39,106,7484,52181,57,5176,5176,4848,59810,51525,4142,105385,4916,110301,0,110301,14413,27796,89555,278398,272000,6398,168308,162743,5565,78062,96251,0.8265,1,0.821,0.6795,0.625,0.5808,0.5406,0.5131,0.4863,0.4686,0.4506,0.4396,0.4203,0.4041,0.3935,0.3794,0.3709,0.3603,0.3516,0.3435,0.3353,0.3226,0.3196,0.3177,0.3133,0.3015,0.2948,0.291,0.2871,0.2854,0.2841,0.2822,0.2793,0.278,0.2637,0.2198,0.1143,0.1055,0.1032,0.1019,0.0888,564,39,2,737,0,0,"native","Bad Hombres",5176,0.00557759822758239,4.20259526421393e-05,0.299998491376059,17.3741218435305,0.115919629057187,1342,0.4203,0.0291,0.0015,0.5492,0,0,0.945575630306811,0.0544243696931889,"<img src =' https://scontent.xx.fbcdn.net/v/t15.0-10/p720x720/18259475_232943070523194_773460431040675840_n.jpg?oh=5350e903b5f666cda0459bf768aa9ba1&oe=5A01405A ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","Has this really ever happened though? Special shout-out and thanks to the super talented Jay Mendoza! Follow him on his Facebook page for more hilarious latin content.",0,"Sketch","Sex & Relationships","Square",0,1,0,1,1,1,63,0.298008269942077,0.00498405433211329,8707118,2579311,24.6328325780672
"150424302108405_222387644912070","https://www.facebook.com/150424302108405_222387644912070","video","Here's to everyone that made it through lent.","150424302108405_222387644912070","https://www.facebook.com/WeAreBadHombres/videos/222387644912070/","https://scontent.xx.fbcdn.net/v/t15.0-10/p720x720/17914952_222388074912027_8235724460095700992_n.jpg?oh=ffbd7e8bcc544b76c38e6260c4deff2e&oe=5A2F86CF",2017-04-13 07:00:00,2017-04-13,"7:00",78931,6453,7227397,4071674,45296,4047722,6565,6246,21977,30452,89840,22578,23887,83594,601,349,821,73789,241919,479,142870,142870,114738,316878,286101,6579,363504,40627,404131,0,375869,7174,383725,21246,1740164,1671878,68286,672235,644259,52938,181202,250854,0.8216,1,0.9971,0.9909,0.9057,0.7883,0.702,0.5856,0.5099,0.4652,0.4286,0.406,0.3906,0.3666,0.3488,0.3351,0.3241,0.3097,0.2905,0.2786,0.2667,0.259,0.2494,0.2378,0.2113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3740,254,11,2159,3,1,"native","Bad Hombres",142870,0.0350887620177843,8.57141313376267e-05,0.427382938810917,89.361577181208,0.158031777140057,6168,0.6064,0.0412,0.0018,0.35,5e-04,2e-04,0.988933349425778,0.0110666505742218,"<img src =' https://scontent.xx.fbcdn.net/v/t15.0-10/p720x720/17914952_222388074912027_8235724460095700992_n.jpg?oh=ffbd7e8bcc544b76c38e6260c4deff2e&oe=5A2F86CF ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","Here's to everyone that made it through lent.",0,NA,"Food & Beverages","Square",0,0,1,0,NA,NA,NA,0.427382938810917,0.0350887620177843,4071674,1740164,89.361577181208
"150424302108405_210110956139739","https://www.facebook.com/150424302108405_210110956139739","video","I'm watching, how bout Y'all?","150424302108405_210110956139739","https://www.facebook.com/WeAreBadHombres/videos/210110956139739/","https://scontent.xx.fbcdn.net/v/t15.0-10/p720x720/17503944_210111616139673_9118420435053051904_n.jpg?oh=a8b7f62c9ca6ab08824fda8f95ed487e&oe=5A37C982",2017-03-26 16:00:00,2017-03-26,"16:00",46541,224,310808,195592,3821,192434,36,135,111,93,371,116,57,236,5,100,87,4227,7922,17,580,580,509,12336,9980,639,17979,2427,20406,0,20406,4207,20373,9791,62608,58614,3994,20406,17979,2427,11588,19908,0.8672,1,0.9979,0.9894,0.9097,0.7291,0.6228,0.5383,0.4753,0.4136,0.3686,0.3378,0.2822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,5,0,52,0,1,"native","Bad Hombres",580,0.00296535645629678,0.000511268354533928,0.320094891406602,50.3622088458519,0.2,121,0.5207,0.0413,0,0.4298,0,0.0083,0.980530432345673,0.0194695676543273,"<img src =' https://scontent.xx.fbcdn.net/v/t15.0-10/p720x720/17503944_210111616139673_9118420435053051904_n.jpg?oh=a8b7f62c9ca6ab08824fda8f95ed487e&oe=5A37C982 ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","I'm watching, how bout Y'all?",1,"Video Memes","Music","Square",0,0,1,0,NA,NA,NA,0.320094891406602,0.00296535645629678,195592,62608,50.3622088458519
"150424302108405_230213257462842","https://www.facebook.com/150424302108405_230213257462842","video","I still do this even if my GF is home.","150424302108405_230213257462842","https://www.facebook.com/WeAreBadHombres/videos/230213257462842/","https://scontent.xx.fbcdn.net/v/t15.0-10/p720x720/18115867_230213274129507_2812971586221506560_n.jpg?oh=39d7a9128b568fe26f58e4506204ccda&oe=59ED4215",2017-04-28 20:00:00,2017-04-28,"20:00",96212,863,3252775,1838003,54605,1763069,470,2142,1786,1992,8812,1848,1522,6670,62,243,207,26040,144100,335,12652,12652,10832,170590,133751,8147,281275,18126,299222,179,287743,17734,174443,77075,665471,641763,23708,404229,383585,21115,176515,209958,0.8166,1,0.869,0.7173,0.6482,0.6132,0.5899,0.5768,0.5557,0.5407,0.5324,0.511,0.4926,0.4843,0.4767,0.4581,0.4478,0.4392,0.4312,0.4171,0.4128,0.4048,0.3942,0.39,0.3835,0.3753,0.3696,0.3563,0.3539,0.3522,0.3518,0.3514,0.3512,0.3502,0.3439,0.3173,0.2953,0.2829,0.27,0.223,0.1695,957,46,0,941,1,4,"native","Bad Hombres",12652,0.00688355786143983,0.00013220870694988,0.362061977047916,32.2876842779965,0.146063863420803,1949,0.491,0.0236,0,0.4828,5e-04,0.0021,0.969958859509461,0.030041140490539,"<img src =' https://scontent.xx.fbcdn.net/v/t15.0-10/p720x720/18115867_230213274129507_2812971586221506560_n.jpg?oh=39d7a9128b568fe26f58e4506204ccda&oe=59ED4215 ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","I still do this even if my GF is home.",0,"Sketch","Sex & Relationships","Square",0,0,1,0,NA,NA,NA,0.362061977047916,0.00688355786143983,1838003,665471,32.2876842779965
"150424302108405_255062708311230","https://www.facebook.com/150424302108405_255062708311230","video","If I showed this to my mom she would kill me.","150424302108405_255062708311230","https://www.facebook.com/WeAreBadHombres/videos/255062708311230/","https://scontent.xx.fbcdn.net/v/t15.0-10/p720x720/19291768_255066071644227_3893174913640431616_n.jpg?oh=2e666650033fc057c4c311bfd8c8b942&oe=5A02AECC",2017-06-16 11:00:00,2017-06-16,"11:00",149019,507,10943774,4940802,86070,4235781,5195,7439,15761,21485,47199,16163,16290,39760,402,273,1132,188790,487094,748,84847,84847,67251,677289,463176,11836,1180265,149496,1329761,0,1311734,24938,691375,69203,1999130,1816898,182232,1590640,1466236,169005,596339,667471,0.8291,1,0.9719,0.9108,0.8626,0.8367,0.8141,0.7997,0.7915,0.776,0.7563,0.7426,0.7308,0.7186,0.6944,0.6855,0.682,0.6755,0.6606,0.6425,0.6244,0.614,0.6053,0.5966,0.5891,0.5722,0.5542,0.5444,0.5352,0.5275,0.5107,0.4829,0.4289,0.4066,0.3975,0.39,0.3773,0.3652,0.3495,0.3191,0.175,2331,46,383,1129,348,2991,"native","Bad Hombres",84847,0.0171727181133751,5.52541874780653e-05,0.404616497483607,49.2132101777623,0.190495833677089,7228,0.3225,0.0064,0.053,0.1562,0.0481,0.4138,0.980084921946638,0.0199150780533619,"<img src =' https://scontent.xx.fbcdn.net/v/t15.0-10/p720x720/19291768_255066071644227_3893174913640431616_n.jpg?oh=2e666650033fc057c4c311bfd8c8b942&oe=5A02AECC ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","If I showed this to my mom she would kill me.",0,NA,"Food & Beverages","Square",0,1,1,0,0,1,0,0.373987048901689,0.0149763228164559,3297244.5,1283468,34.0573293041562
"150424302108405_279983092485858","https://www.facebook.com/150424302108405_279983092485858","video","If I showed this to my mom she would kill me.","150424302108405_279983092485858","https://www.facebook.com/WeAreBadHombres/videos/279983092485858/","https://scontent.xx.fbcdn.net/v/t15.0-10/p720x720/19291768_255066071644227_3893174913640431616_n.jpg?oh=cd56720eb2caeff4c872b3a0067590a0&oe=5A2A3BCC",2017-08-06 16:00:00,2017-08-06,"16:00",178090,321,3522516,1653687,78913,1491570,1359,1808,3433,6761,10868,3505,5402,9060,72,87,251,55602,131964,272,21134,21134,16746,187904,132607,6970,302856,43005,345861,0,344124,21366,167499,69203,567806,513384,54422,439683,390239,49444,153243,177537,0.5913,1,0.9719,0.8936,0.8316,0.7984,0.7693,0.7537,0.7446,0.724,0.7014,0.6882,0.6751,0.662,0.6386,0.63,0.6266,0.6191,0.6028,0.5829,0.5582,0.546,0.5368,0.5276,0.5198,0.5029,0.4864,0.4774,0.4689,0.4615,0.4453,0.4185,0.3695,0.351,0.3436,0.3357,0.3231,0.3119,0.2978,0.2713,0.1463,541,12,119,339,102,837,"native","Bad Hombres",21134,0.0127799275195366,5.26097139301452e-05,0.34335760031977,18.9014484305501,0.165846503264881,1950,0.2774,0.0062,0.061,0.1738,0.0523,0.4292,0.949752401012937,0.0502475989870632,"<img src =' https://scontent.xx.fbcdn.net/v/t15.0-10/p720x720/19291768_255066071644227_3893174913640431616_n.jpg?oh=cd56720eb2caeff4c872b3a0067590a0&oe=5A2A3BCC ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","If I showed this to my mom she would kill me.",0,NA,"Food & Beverages","Square",0,1,0,1,1,1,51,0.373987048901689,0.0149763228164559,3297244.5,1283468,34.0573293041562
"150424302108405_200116233805878","https://www.facebook.com/150424302108405_200116233805878","video","If only this were real.","150424302108405_200116233805878","https://www.facebook.com/WeAreBadHombres/videos/200116233805878/","https://scontent.xx.fbcdn.net/v/t15.0-10/p720x720/17176710_200116627139172_5100768551606681600_n.jpg?oh=a622fdc600492476648db1ef574596a9&oe=5A036BC7",2017-03-08 16:00:00,2017-03-08,"16:00",13453,82,3259370,2211763,24791,1193359,1040,7024,4442,2244,11067,4552,1204,4043,110,150,328,32502,93302,95,17863,17863,14957,126282,115115,3299,232412,22182,254594,0,248832,12460,51707,57278,541370,512694,28676,298370,283602,24465,250892,313587,0.8349,1,0.9905,0.7914,0.6875,0.6156,0.583,0.5661,0.5491,0.5371,0.5322,0.5246,0.5178,0.5134,0.5098,0.5083,0.5066,0.5031,0.4973,0.4844,0.4752,0.4678,0.4612,0.4554,0.455,0.455,0.4562,0.45,0.4226,0.4148,0.4057,0.3835,0.3246,0.2922,0.2625,0.1399,0.1068,0.1009,0.0958,0.0922,0.0813,3157,174,13,3218,2,1,"native","Bad Hombres",17863,0.00807636261208818,6.78192012435329e-05,0.244768539848076,48.1367835101448,0.25482841627946,6565,0.4809,0.0265,0.002,0.4902,3e-04,2e-04,0.979648647539301,0.0203513524606986,"<img src =' https://scontent.xx.fbcdn.net/v/t15.0-10/p720x720/17176710_200116627139172_5100768551606681600_n.jpg?oh=a622fdc600492476648db1ef574596a9&oe=5A036BC7 ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","If only this were real.",0,"Sketch","Latino Culture","Square",0,1,1,0,0,1,0,0.245319914122029,0.0071028291509657,1383238,338879,32.7704811990957
"150424302108405_261122467705254","https://www.facebook.com/150424302108405_261122467705254","video","If only this were real.","150424302108405_261122467705254","https://www.facebook.com/WeAreBadHombres/videos/261122467705254/","https://scontent.xx.fbcdn.net/v/t15.0-10/p720x720/17176710_200116627139172_5100768551606681600_n.jpg?oh=a622fdc600492476648db1ef574596a9&oe=5A036BC7",2017-06-29 07:00:00,2017-06-29,"7:00",161569,672,891818,554713,30343,528095,240,904,605,612,2164,624,372,1260,19,67,157,3241,26383,39,3400,3400,2796,29848,27688,2099,39483,1987,41470,0,41470,7066,9010,57278,136388,133707,2681,55303,53090,2213,35484,44987,0.8232,1,0.9858,0.7074,0.5612,0.4652,0.4237,0.4029,0.3829,0.3687,0.3629,0.3555,0.349,0.3444,0.3403,0.3382,0.3367,0.3333,0.3277,0.3165,0.3094,0.3032,0.2973,0.2927,0.2909,0.2901,0.2899,0.2847,0.265,0.2582,0.2521,0.239,0.2029,0.1825,0.1658,0.1005,0.0796,0.0745,0.0699,0.0667,0.0541,343,20,0,448,0,0,"native","Bad Hombres",3400,0.00612929568984322,0.00012078317977044,0.245871288395981,17.4041788880467,0.183529411764706,811,0.4229,0.0247,0,0.5524,0,0,0.945664514234346,0.0543354857656535,"<img src =' https://scontent.xx.fbcdn.net/v/t15.0-10/p720x720/17176710_200116627139172_5100768551606681600_n.jpg?oh=a622fdc600492476648db1ef574596a9&oe=5A036BC7 ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","If only this were real.",0,"Sketch","Latino Culture","Square",0,1,0,1,1,1,113,0.245319914122029,0.0071028291509657,1383238,338879,32.7704811990957
"150424302108405_236251186859049","https://www.facebook.com/150424302108405_236251186859049","video","If you're not first, you're last.","150424302108405_236251186859049","https://www.facebook.com/WeAreBadHombres/videos/236251186859049/","https://scontent.xx.fbcdn.net/v/t15.0-10/p720x720/18384214_236251636859004_1181580734746329088_n.jpg?oh=c98cd15567a33171264ee0807ffa88c5&oe=5A008F49",2017-05-07 16:01:00,2017-05-07,"16:01",109424,960,921339,565818,25485,561766,48,220,159,165,791,167,117,571,8,107,68,6304,19764,45,1123,1123,982,26243,20269,2006,26015,3871,29886,0,29146,7006,17426,66537,200947,194940,6007,55443,52955,4711,25734,41936,0.8267,1,0.9211,0.5868,0.4249,0.3359,0.2838,0.24,0.2243,0.2073,0.1985,0.1918,0.1847,0.1725,0.165,0.1622,0.1602,0.1569,0.1492,0.1449,0.1401,0.1375,0.1309,0.1256,0.1204,0.1174,0.1162,0.1144,0.1097,0.104,0.1005,0.0989,0.0975,0.0961,0.0946,0.0929,0.0913,0.0901,0.0893,0.0839,0.0442,91,3,0,48,0,0,"native","Bad Hombres",1123,0.00198473714162505,0.000189106744571576,0.355144233658173,22.0430056896213,0.148708815672306,142,0.6408,0.0211,0,0.338,0,0,0.956602883605136,0.0433971163948635,"<img src =' https://scontent.xx.fbcdn.net/v/t15.0-10/p720x720/18384214_236251636859004_1181580734746329088_n.jpg?oh=c98cd15567a33171264ee0807ffa88c5&oe=5A008F49 ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","If you're not first, you're last.",0,"Sketch","Other","Square",0,0,1,0,NA,NA,NA,0.355144233658173,0.00198473714162505,565818,200947,22.0430056896213
"150424302108405_269115970239237","https://www.facebook.com/150424302108405_269115970239237","video","If you haven’t made a Cup O’ Noodles like this, don’t talk to me.","150424302108405_269115970239237","https://www.facebook.com/WeAreBadHombres/videos/269115970239237/","https://scontent.xx.fbcdn.net/v/t15.0-10/p720x720/20134355_269115983572569_2592839823513354240_n.jpg?oh=e6ba9e6f22eebcfa8a754f41ad97deaa&oe=59F998F7",2017-07-16 16:00:00,2017-07-16,"16:00",167336,137,1092839,703788,39079,648795,361,746,716,1380,2629,736,1019,1883,20,59,124,10620,31227,62,4745,4745,3815,42030,34085,2888,49853,7062,56915,0,56475,6469,34626,33406,188854,178892,9962,85362,77077,8610,41381,61878,0.8226,1,0.997,0.986,0.8204,0.6678,0.5651,0.5192,0.4919,0.4717,0.458,0.448,0.4353,0.4207,0.4118,0.4069,0.4037,0.3985,0.3959,0.3917,0.3869,0.3827,0.3762,0.3702,0.3656,0.3634,0.3618,0.3594,0.3537,0.3442,0.3342,0.3246,0.31,0.2811,0.1998,0.1458,0.0916,NA,NA,NA,NA,344,40,3,306,2,0,"native","Bad Hombres",4745,0.00674208710577617,8.38320630644455e-05,0.268339329457166,16.6021392563781,0.155110642781876,695,0.495,0.0576,0.0043,0.4403,0.0029,0,0.943188723516225,0.0568112764837746,"<img src =' https://scontent.xx.fbcdn.net/v/t15.0-10/p720x720/20134355_269115983572569_2592839823513354240_n.jpg?oh=e6ba9e6f22eebcfa8a754f41ad97deaa&oe=59F998F7 ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","If you haven’t made a Cup O’ Noodles like this, don’t talk to me.",0,NA,"Food & Beverages","Square",0,0,1,0,NA,NA,NA,0.268339329457166,0.00674208710577617,703788,188854,16.6021392563781
"150424302108405_268505756966925","https://www.facebook.com/150424302108405_268505756966925","video","Jump shot? or Knuckle shot?","150424302108405_268505756966925","https://www.facebook.com/WeAreBadHombres/videos/268505756966925/","https://scontent.xx.fbcdn.net/v/t15.0-10/p720x720/20107359_268506336966867_7090238690634498048_n.jpg?oh=f33b15d1dc03f5aedbcb09bfc12df546&oe=59F16419",2017-07-14 11:00:00,2017-07-14,"11:00",167122,235,195986,127532,7502,120875,5,118,52,13,334,53,8,216,1,185,13,1385,2962,7,400,400,353,4545,3745,429,4065,455,4520,0,4460,6849,5337,29566,41842,40531,1311,22853,21662,1191,7200,9936,0.8542,1,0.9958,0.9813,0.8724,0.7661,0.7314,0.6809,0.6287,0.5897,0.5615,0.5394,0.5201,0.5106,0.5056,0.501,0.4985,0.4892,0.4769,0.4701,0.4616,0.436,0.4112,0.3779,0.3275,0.2912,0.2651,0.2565,0.242,0.2194,0.1503,0.099,0.0685,NA,NA,NA,NA,NA,NA,NA,NA,52,3,0,24,0,0,"native","Bad Hombres",400,0.00313646771006492,0.00145061631590503,0.328090204811341,16.1123700346574,0.1325,79,0.6582,0.038,0,0.3038,0,0,0.94156274098943,0.0584372590105704,"<img src =' https://scontent.xx.fbcdn.net/v/t15.0-10/p720x720/20107359_268506336966867_7090238690634498048_n.jpg?oh=f33b15d1dc03f5aedbcb09bfc12df546&oe=59F16419 ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","Jump shot? or Knuckle shot?",0,NA,"Other","Square",0,0,1,0,NA,NA,NA,0.328090204811341,0.00313646771006492,127532,41842,16.1123700346574
"150424302108405_244696969347804","https://www.facebook.com/150424302108405_244696969347804","video","Not the elote! Please tell me, not the elote!","150424302108405_244696969347804","https://www.facebook.com/WeAreBadHombres/videos/244696969347804/","https://scontent.xx.fbcdn.net/v/t15.0-10/p720x720/18761672_244703122680522_6490214240211697664_n.jpg?oh=f2bb3349e845515ff3a84afb05cb23e9&oe=5A036793",2017-05-26 16:00:00,2017-05-26,"16:00",129994,1572,1843299,1134063,51156,1099750,559,2360,3244,2677,12849,3352,2118,10489,108,229,264,12818,52199,103,18878,18878,15189,65510,59385,4957,78913,6879,85792,0,85734,8198,22687,61290,316381,305206,11175,172795,165270,9269,68240,91993,0.8296,1,0.9711,0.7766,0.6951,0.6158,0.5675,0.5359,0.5081,0.4894,0.4766,0.4466,0.4153,0.3847,0.3401,0.321,0.3166,0.3039,0.2916,0.2824,0.2654,0.254,0.2299,0.212,0.2011,0.1891,0.1798,0.1709,0.1638,0.155,0.1468,0.1369,0.1289,0.1236,0.1192,0.116,0.1086,0.0864,0.0735,0.0698,0.038,658,18,6,732,257,0,"native","Bad Hombres",18878,0.016646341517182,0.000201928817005757,0.278980091934928,21.4979670028931,0.177561182328637,1671,0.3938,0.0108,0.0036,0.4381,0.1538,0,0.955551539395919,0.0444484606040806,"<img src =' https://scontent.xx.fbcdn.net/v/t15.0-10/p720x720/18761672_244703122680522_6490214240211697664_n.jpg?oh=f2bb3349e845515ff3a84afb05cb23e9&oe=5A036793 ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","Not the elote! Please tell me, not the elote!",0,"Mexican Horror Story","Food & Beverages","Square",0,0,1,0,NA,NA,NA,0.278980091934928,0.016646341517182,1134063,316381,21.4979670028931
"150424302108405_238008003350034","https://www.facebook.com/150424302108405_238008003350034","video","Only true 2000's kids will understand.","150424302108405_238008003350034","https://www.facebook.com/WeAreBadHombres/videos/238008003350034/","https://scontent.xx.fbcdn.net/v/t15.0-10/p720x720/18472835_238008876683280_9034079359102615552_n.jpg?oh=d2e7f62d6de7bf0c62648de21cea9570&oe=5A32F19C",2017-05-15 07:00:00,2017-05-15,"7:00",115887,801,318427,217862,8828,214423,52,147,147,206,492,160,154,345,13,123,55,3063,5847,23,858,858,733,9088,7241,828,10558,1409,11967,0,11596,4213,12203,17363,47254,44320,2934,24421,21980,2441,10618,15016,0.8679,1,0.9958,0.9829,0.9014,0.7968,0.725,0.6624,0.6103,0.5769,0.553,0.5274,0.502,0.4805,0.4432,0.3966,0.3591,0.3326,0.3091,0.2644,0.1938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,2,0,7,0,0,"native","Bad Hombres",858,0.00393827285162167,0.000564577576631078,0.216898770781504,24.2889669234255,0.186480186480186,76,0.8816,0.0263,0,0.0921,0,0,0.96045706402211,0.0395429359778904,"<img src =' https://scontent.xx.fbcdn.net/v/t15.0-10/p720x720/18472835_238008876683280_9034079359102615552_n.jpg?oh=d2e7f62d6de7bf0c62648de21cea9570&oe=5A32F19C ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","Only true 2000's kids will understand.",0,NA,"Beauty & Fashion","Square",0,0,1,0,NA,NA,NA,0.216898770781504,0.00393827285162167,217862,47254,24.2889669234255
"150424302108405_188831398267695","https://www.facebook.com/150424302108405_188831398267695","video","Petty Level: 1000","150424302108405_188831398267695","https://www.facebook.com/WeAreBadHombres/videos/188831398267695/","https://scontent.xx.fbcdn.net/v/t15.0-10/p720x720/16776459_188833504934151_5318854608506847232_n.jpg?oh=91ad25c288a33eca041e4750b4c65122&oe=59F41D93",2017-02-15 16:00:00,2017-02-15,"16:00",299,6,15627798,8294905,58119,6937308,25958,40420,33387,49410,88045,34950,23452,47625,1563,421,3298,137925,709005,798,172405,172405,140413,850649,684940,9741,641570,71950,712681,839,688052,11187,432197,79038,2740851,2626966,113885,1111093,1074926,93221,843481,1037413,0.8183,1,0.84,0.6003,0.4761,0.4279,0.3908,0.3585,0.3368,0.3192,0.3052,0.2925,0.2833,0.2766,0.2719,0.2624,0.2502,0.2411,0.2342,0.2245,0.2173,0.2129,0.2095,0.2062,0.2019,0.1989,0.1964,0.1922,0.1877,0.1845,0.1813,0.1791,0.1768,0.1738,0.1707,0.1692,0.1676,0.166,0.1649,0.1565,0.0871,21204,1209,34,15980,13,11,"native","Bad Hombres",172405,0.0207844453914783,5.07540472133195e-05,0.330425845745069,119.363856914262,0.202720338737276,38451,0.5515,0.0314,9e-04,0.4156,3e-04,3e-04,0.991691858123886,0.00830814187611421,"<img src =' https://scontent.xx.fbcdn.net/v/t15.0-10/p720x720/16776459_188833504934151_5318854608506847232_n.jpg?oh=91ad25c288a33eca041e4750b4c65122&oe=59F41D93 ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","Petty Level: 1000",0,"Sketch","Sex & Relationships","Square",0,1,1,0,0,1,0,0.318840083611306,0.0172732003389193,5140371,1675504,77.2141213924673
"150424302108405_229183864232448","https://www.facebook.com/150424302108405_229183864232448","video","Petty Level: 1000","150424302108405_229183864232448","https://www.facebook.com/WeAreBadHombres/videos/229183864232448/","https://scontent.xx.fbcdn.net/v/t15.0-10/p720x720/16776459_188833504934151_5318854608506847232_n.jpg?oh=91ad25c288a33eca041e4750b4c65122&oe=59F41D93",2017-04-23 16:00:00,2017-04-23,"16:00",91312,729,3467185,1985837,53987,1893021,3424,5052,4769,7581,14741,5007,4157,9689,238,149,651,23963,143442,215,27329,27329,22396,168205,136555,6304,119377,11885,131262,0,129361,8816,83857,79038,610157,591747,18410,218005,207226,15026,143024,178238,0.8272,1,0.8073,0.5386,0.4125,0.3655,0.3304,0.3008,0.2811,0.2654,0.2536,0.2429,0.2346,0.2285,0.2242,0.2168,0.2077,0.2006,0.1951,0.1879,0.1823,0.1787,0.1758,0.1731,0.1699,0.167,0.1648,0.1616,0.158,0.1554,0.1528,0.1508,0.1489,0.1465,0.1442,0.1428,0.1414,0.1401,0.1391,0.1337,0.0764,2512,171,11,2097,1,3,"native","Bad Hombres",27329,0.0137619552863604,7.50313343945148e-05,0.307254321477543,35.0643858706726,0.183211972629807,4795,0.5239,0.0357,0.0023,0.4373,2e-04,6e-04,0.972271813983302,0.0277281860166984,"<img src =' https://scontent.xx.fbcdn.net/v/t15.0-10/p720x720/16776459_188833504934151_5318854608506847232_n.jpg?oh=91ad25c288a33eca041e4750b4c65122&oe=59F41D93 ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","Petty Level: 1000",0,"Sketch","Sex & Relationships","Square",0,1,0,1,1,1,67,0.318840083611306,0.0172732003389193,5140371,1675504,77.2141213924673
