"status_id","permalink","post_type","sharetext","headline","link","full_picture","created_time","date","hour","page_total_likes","page_new_likes","post_impressions","post_reach","post_reach_fan_unique","post_reach_viral_unique","comments_on_post","likes_on_post","shares_on_post","total_comments","total_likes","total_shares","comments_on_shares","likes_on_shares","shares_on_shares","link_clicks","photo_view","video_play","other_clicks","post_negative_feedback","post_story_adds","post_stories","post_storytellers","post_consumptions","post_engaged_users","post_engaged_fan","post_video_complete_views_30s_autoplayed","post_video_complete_views_30s_clicked_to_play","post_video_complete_views_30s_organic","post_video_complete_views_30s_paid","post_video_complete_views_30s_unique","post_video_avg_time_watched","post_video_complete_views_organic_unique","post_video_length","post_video_views","post_video_views_autoplayed","post_video_views_clicked_to_play","post_video_views_10s_unique","post_video_views_10s_autoplayed","post_video_views_10s_clicked_to_play","post_video_views_10s_sound_on","post_video_views_sound_on","s0","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12","s13","s14","s15","s16","s17","s18","s19","s20","s21","s22","s23","s24","s25","s26","s27","s28","s29","s30","s31","s32","s33","s34","s35","s36","s37","s38","s39","s40","feed_likes","love","wow","haha","sad","angry","post_source_type","from_name","total_interactions","interaction_rate","ctr","views_rate","viral_fan_rate","share_rate","total_reactions","feed_likes_rate","love_rate","wow_rate","haha_rate","sad_rate","angry_rate","viral_rate","fan_rate","post_image","video_repost_sharetext","video_meme","series","category","format","sponsored","reposted","original","repost","repost_order","times_repost","days_bet_repost","average_views_rate","average_interaction_rate","average_post_reach","average_video_views","average_viral_fan_rate"
"1405630409737397_1818148988485535","https://www.facebook.com/1405630409737397_1818148988485535","video","Can the Mitú moms make it out of an escape room?","1405630409737397_1818148988485535","https://www.facebook.com/wearemitu/videos/1818148988485535/","https://scontent.xx.fbcdn.net/v/t15.0-10/p720x720/20955921_1818149578485476_5201138990966636544_n.jpg?oh=3bcf504568acf0fbfd424342faad20d9&oe=5A159767",2017-08-18 10:00:00,2017-08-18,"10:00",3624463,2760,1449340,859984,730626,75072,372,2298,615,685,2662,627,313,364,12,87,71,5746,36773,95,3974,3974,3365,42677,31821,25845,34529,3804,38333,0,36819,11847,11445,247123,211629,206474,5155,68934,66187,4379,39109,64675,1,0.8843,0.5318,0.3915,0.3544,0.3348,0.315,0.3042,0.2984,0.2929,0.2875,0.2804,0.2744,0.2713,0.2683,0.2659,0.2612,0.2551,0.2529,0.2502,0.2471,0.2443,0.2406,0.2304,0.2258,0.2227,0.2195,0.2026,0.1998,0.1994,0.1882,0.1651,0.1533,0.1447,0.1367,0.1291,0.1239,0.1113,0.1069,0.1023,0.0229,1391,144,15,788,0,1,"native","We are mitu",3974,0.00462101620495265,0.000101164672831122,0.246084810880202,0.102750244311043,0.157775541016608,2339,0.5947,0.0616,0.0064,0.3369,0,4e-04,0.0931763514368908,0.906823648563109,"<img src =' https://scontent.xx.fbcdn.net/v/t15.0-10/p720x720/20955921_1818149578485476_5201138990966636544_n.jpg?oh=3bcf504568acf0fbfd424342faad20d9&oe=5A159767 ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","Can the Mitú moms make it out of an escape room?",0,"Moms Try","Family & Friends","Square",0,0,1,0,NA,NA,NA,0.246084810880202,0.00462101620495265,859984,211629,0.102750244311043
"1405630409737397_1547147545585682","https://www.facebook.com/1405630409737397_1547147545585682","video","Can they be my boyfriends?!","""Hotline Bling"" in Spanish","https://www.facebook.com/wearemitu/videos/1547147545585682/","https://scontent.xx.fbcdn.net/v/t15.0-10/12525890_1548834745432622_112931046_n.jpg?oh=9a3eeb2a4763ed97f23d73fc3a5540ba&oe=59173237",2016-01-30 09:03:00,2016-01-30,"9:03",984714,6442,23908212,12011438,585552,10025921,11010,93812,42716,31684,178809,45553,20674,84997,2837,105,5372,704597,2159492,845,256046,256046,218800,2869566,2052481,166015,841207,379631,1212334,8504,1180382,20049,1159146,28222,3377451,2724892,652559,1991187,1490541,557468,472643,559538,0.9631,1,0.9903,0.9975,0.9113,0.8369,0.7803,0.7392,0.7023,0.6673,0.6381,0.6129,0.5916,0.565,0.5465,0.5323,0.5211,0.5113,0.5019,0.4958,0.4887,0.4788,0.4671,0.4588,0.4477,0.4273,0.4111,0.3995,0.3905,0.378,0.3683,0.3601,0.3119,NA,NA,NA,NA,NA,NA,NA,NA,93319,351,11,24,0,2,"native","We are mitu",256046,0.0213168481575645,8.74166773370516e-06,0.281186232655907,17.1221701915458,0.177909438147833,93707,0.9959,0.0037,1e-04,3e-04,0,0,0.944818970938342,0.0551810290616581,"<img src =' https://scontent.xx.fbcdn.net/v/t15.0-10/12525890_1548834745432622_112931046_n.jpg?oh=9a3eeb2a4763ed97f23d73fc3a5540ba&oe=59173237 ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","Can they be my boyfriends?!",1,"Video Memes","Music","Square",0,0,1,0,NA,NA,NA,0.281186232655907,0.0213168481575645,12011438,3377451,17.1221701915458
"1405630409737397_1626420474325055","https://www.facebook.com/1405630409737397_1626420474325055","video","Can you guess what's in the container?","1405630409737397_1626420474325055","https://www.facebook.com/wearemitu/videos/1626420474325055/","https://scontent.xx.fbcdn.net/v/l/t15.0-10/13538002_1626430480990721_853857892_n.jpg?oh=a236b62afa3d0297e34caf87c838a34e&oe=5949F3CF",2016-07-29 16:14:00,2016-07-29,"16:14",2335168,6859,1448806,633386,265450,20851,2907,1645,54,3040,5903,59,133,4258,5,35,960,8760,15991,183,9002,9002,2570,25746,20834,16510,12867,2796,15663,0,15312,42543,948,834745,98287,91438,6849,34526,30041,4747,20246,26502,1,0.196,0.1232,0.0954,0.0878,0.0808,0.0713,0.0645,0.0578,0.0521,0.0491,0.0465,0.0464,0.0411,0.0394,0.0382,0.0385,0.0388,0.0383,0.0387,0.0376,0.0362,0.0331,0.0321,0.0343,0.0365,0.0381,0.0389,0.0428,0.0457,0.0323,0.0308,0.031,0.0295,0.0252,0.0225,0.0196,0.0176,0.0145,0.0094,0.0092,967,246,42,264,12,111,"native","We are mitu",9002,0.0142125023287537,5.52585627089958e-05,0.155177095799402,0.0785496326991901,0.00655409908909131,1642,0.5889,0.1498,0.0256,0.1608,0.0073,0.0676,0.0728289457598821,0.927171054240118,"<img src =' https://scontent.xx.fbcdn.net/v/l/t15.0-10/13538002_1626430480990721_853857892_n.jpg?oh=a236b62afa3d0297e34caf87c838a34e&oe=5949F3CF ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","Can you guess what's in the container?",0,"Live","Live","Square",0,0,1,0,NA,NA,NA,0.155177095799402,0.0142125023287537,633386,98287,0.0785496326991901
"1405630409737397_1590145171285919","https://www.facebook.com/1405630409737397_1590145171285919","video","Can you make it through this Ted Cruz video without cringing?","Worst Ted Cruz Moments","https://www.facebook.com/wearemitu/videos/1590145171285919/","https://scontent.xx.fbcdn.net/v/t15.0-10/p720x720/12378628_1590146337952469_166931673_n.jpg?oh=017b985b5ca2f7582e9bd8b95c8e71c3&oe=5908F752",2016-05-04 16:02:00,2016-05-04,"16:02",1688479,16443,21545131,13250387,1091454,677386,1759,7485,3722,3298,10468,3838,1539,2983,116,64,822,334099,277085,194,17604,17604,15032,612281,528786,119355,1233980,232274,1437054,29200,1422578,33267,1060604,45843,2570631,2267251,303391,1953117,1822537,283131,1137355,1305551,0.9381,1,0.999,0.9685,0.932,0.9093,0.8815,0.8502,0.8296,0.814,0.7977,0.7803,0.7439,0.7131,0.6913,0.6688,0.6609,0.6564,0.6495,0.645,0.6403,0.6288,0.6213,0.6148,0.5966,0.5818,0.5709,0.561,0.5551,0.5451,0.5356,0.5271,0.5195,0.5116,0.505,0.4889,0.4663,0.4507,0.4337,0.4188,0.2559,5685,50,77,1646,7,7,"native","We are mitu",17604,0.00132856496946089,4.83004760540202e-06,0.194004220405034,0.620627163398549,0.218018632129062,7472,0.7608,0.0067,0.0103,0.2203,9e-04,9e-04,0.382954930915176,0.617045069084824,"<img src =' https://scontent.xx.fbcdn.net/v/t15.0-10/p720x720/12378628_1590146337952469_166931673_n.jpg?oh=017b985b5ca2f7582e9bd8b95c8e71c3&oe=5908F752 ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","Can you make it through this Ted Cruz video without cringing?",1,"Video Memes","Citizenship & Politics","Square",0,0,1,0,NA,NA,NA,0.194004220405034,0.00132856496946089,13250387,2570631,0.620627163398549
"1405630409737397_1810339445933156","https://www.facebook.com/1405630409737397_1810339445933156","video","Can you roll your r's?","Can you roll your r's?","https://www.facebook.com/wearemitu/videos/1810339445933156/","https://scontent.xx.fbcdn.net/v/t15.0-10/p720x720/20619231_1810339469266487_6858425188111876096_n.jpg?oh=1450642954034907e033e34619bbbaa9&oe=59F1DD0C",2017-08-03 16:00:00,2017-08-03,"16:00",3592622,3593,1976057,1131691,895882,142936,868,2575,1015,1740,3147,1021,872,572,6,114,147,16274,106099,60,5908,5908,4891,122634,95419,77070,98461,13378,111560,279,111839,17080,19932,118675,291827,275709,16118,154520,139837,14683,116348,140449,0.8174,1,0.6649,0.5606,0.5081,0.4721,0.4547,0.4405,0.424,0.407,0.3926,0.383,0.3771,0.3742,0.3715,0.3676,0.3632,0.3599,0.3526,0.3454,0.3381,0.3287,0.3203,0.3141,0.3052,0.2927,0.2856,0.2769,0.2672,0.26,0.2554,0.2518,0.2452,0.2373,0.2311,0.2232,0.21,0.1301,0.0709,0.0465,0.0248,2559,120,17,934,22,25,"native","We are mitu",5908,0.00522050630428271,0.000100734211016965,0.25786809296884,0.159547797589415,0.172816519972918,3677,0.6959,0.0326,0.0046,0.254,0.006,0.0068,0.137594843370061,0.862405156629939,"<img src =' https://scontent.xx.fbcdn.net/v/t15.0-10/p720x720/20619231_1810339469266487_6858425188111876096_n.jpg?oh=1450642954034907e033e34619bbbaa9&oe=59F1DD0C ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","Can you roll your r's?",0,"Latinos Try","Latino Culture","Square",0,0,1,0,NA,NA,NA,0.25786809296884,0.00522050630428271,1131691,291827,0.159547797589415
"1405630409737397_1557461737887596","https://www.facebook.com/1405630409737397_1557461737887596","video","Can you think of any others?","These Songs Will Make You Hungry","https://www.facebook.com/wearemitu/videos/1557461737887596/","https://scontent.xx.fbcdn.net/v/t15.0-10/12474326_1557462627887507_1897428502_n.jpg?oh=f1f63096b19a93d72562fbd53533aa18&oe=5919B378",2016-02-23 13:00:00,2016-02-23,"13:00",1139614,7437,1023840,665727,277571,73748,255,2127,511,512,2442,533,257,315,22,14,151,24010,45875,51,3487,3487,3150,70073,57772,39586,21487,7802,28348,941,28371,15560,26891,32083,147215,125647,21568,64994,51566,14841,51036,72989,0.9602,1,0.9946,0.9955,0.8687,0.741,0.6604,0.5963,0.533,0.4978,0.4761,0.4493,0.4277,0.4122,0.3957,0.3787,0.3713,0.3653,0.3557,0.3414,0.3273,0.3188,0.3044,0.2881,0.2713,0.2605,0.2542,0.2491,0.2414,0.2318,0.2234,0.2147,0.2092,0.203,0.1971,0.1896,0.1676,NA,NA,NA,NA,2061,12,1,47,1,0,"native","We are mitu",3487,0.00523788279580068,2.10296412793833e-05,0.221134188638887,0.265690580067802,0.152853455692572,2122,0.9713,0.0057,5e-04,0.0221,5e-04,0,0.209917482402033,0.790082517597967,"<img src =' https://scontent.xx.fbcdn.net/v/t15.0-10/12474326_1557462627887507_1897428502_n.jpg?oh=f1f63096b19a93d72562fbd53533aa18&oe=5919B378 ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","Can you think of any others?",1,"Video Memes","Music","Square",0,0,1,0,NA,NA,NA,0.221134188638887,0.00523788279580068,665727,147215,0.265690580067802
"1405630409737397_1614290455538057","https://www.facebook.com/1405630409737397_1614290455538057","video","Carne Asada fries are my everything.","1405630409737397_1614290455538057","https://www.facebook.com/wearemitu/videos/1614290455538057/","https://scontent.xx.fbcdn.net/v/t15.0-10/s720x720/13538214_1614290838871352_503539779_n.jpg?oh=f3e0caf1520ab6c9b284e24ecf9f0e1f&oe=59103B31",2016-07-04 16:00:00,2016-07-04,"16:00",2194144,6321,4628459,2830377,804393,1433801,1982,16806,8485,7416,33696,8637,5434,16890,152,147,586,28558,84308,103,49749,49749,41215,113599,106182,45819,120813,17699,137829,683,134352,22159,35287,59413,530952,507040,23912,216234,202049,20645,53611,63057,0.8921,1,0.9713,0.7602,0.6146,0.529,0.4553,0.4068,0.3693,0.3499,0.3342,0.3192,0.3091,0.3033,0.2977,0.291,0.2859,0.2822,0.2787,0.2726,0.266,0.2607,0.2559,0.2514,0.2475,0.2446,0.2414,0.2382,0.2356,0.232,0.2289,0.2243,0.2195,0.2051,0.1738,0.1482,0.1199,0.0853,0.0689,0.0584,0.0282,14036,2146,563,26,5,1,"native","We are mitu",49749,0.0175768104390334,5.19365441423528e-05,0.187590557724289,1.78246329841259,0.173611529879998,16777,0.8366,0.1279,0.0336,0.0015,3e-04,1e-04,0.640606220908465,0.359393779091535,"<img src =' https://scontent.xx.fbcdn.net/v/t15.0-10/s720x720/13538214_1614290838871352_503539779_n.jpg?oh=f3e0caf1520ab6c9b284e24ecf9f0e1f&oe=59103B31 ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","Carne Asada fries are my everything.",0,"LDDBS","Food & Beverages","Regular",0,0,1,0,NA,NA,NA,0.187590557724289,0.0175768104390334,2830377,530952,1.78246329841259
"1405630409737397_1794024264231341","https://www.facebook.com/1405630409737397_1794024264231341","video","Catalina Velasquez, Activist, leader, and co-chair of The Equality March fights for the rights of trans and undocumented people's in Washington D.C.!","1405630409737397_1794024264231341","https://www.facebook.com/wearemitu/videos/1794024264231341/","https://scontent.xx.fbcdn.net/v/t15.0-10/p720x720/19712763_1794025537564547_8352908983454924800_n.jpg?oh=c1e8faf6aa5df8b6c73431607fcde477&oe=5A023DA3",2017-07-01 16:00:00,2017-07-01,"16:00",3546332,3172,421095,270973,255680,10141,29,655,105,193,752,108,164,97,3,114,258,1077,5357,76,1053,1053,834,6806,6261,5532,11098,392,11490,0,11490,6497,2976,114835,82850,82022,832,20834,20328,506,6598,15908,0.8497,1,0.401,0.2727,0.2396,0.2161,0.1875,0.172,0.1611,0.1531,0.1451,0.1361,0.1278,0.1226,0.118,0.1136,0.1084,0.102,0.0961,0.0921,0.087,0.0794,0.0748,0.0696,0.0658,0.0622,0.0586,0.0555,0.0528,0.0495,0.0468,0.046,0.0454,0.0444,0.0431,0.0423,0.0404,0.039,0.0373,0.0357,0.0177,490,147,5,17,0,2,"native","We are mitu",1053,0.00388599602174386,0.000420706122012156,0.305750019374624,0.039662859824781,0.102564102564103,661,0.7413,0.2224,0.0076,0.0257,0,0.003,0.038149732338679,0.961850267661321,"<img src =' https://scontent.xx.fbcdn.net/v/t15.0-10/p720x720/19712763_1794025537564547_8352908983454924800_n.jpg?oh=c1e8faf6aa5df8b6c73431607fcde477&oe=5A023DA3 ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","Catalina Velasquez, Activist, leader, and co-chair of The Equality March fights for the rights of trans and undocumented people's in Washington D.C.!",0,NA,"Identities","Square",0,0,1,0,NA,NA,NA,0.305750019374624,0.00388599602174386,270973,82850,0.039662859824781
"1405630409737397_1813666985600402","https://www.facebook.com/1405630409737397_1813666985600402","video","Catch me on the next FIFA!","Bad Hombres","https://www.facebook.com/WeAreBadHombres/videos/280779639072870/","https://scontent.xx.fbcdn.net/v/t15.0-10/p720x720/20730823_280779849072849_2603912652929368064_n.jpg?oh=877acaad26b554bacc521127c81246b6&oe=59EC2C35",2017-08-09 10:00:00,2017-08-09,"10:00",3604494,3618,477306,323740,304446,18168,512,3305,0,771,3345,0,259,40,0,73,30,2,9562,12,4116,4116,3907,9667,11628,10683,15721,1366,17087,0,16423,10980,17169,14803,110028,105766,4262,36834,35263,2552,9013,19204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2467,120,240,905,0,0,"shared","We are mitu",4116,0.0127139062210416,0.000225489590412059,0.339865324025452,0.059675607496896,0,3732,0.661,0.0322,0.0643,0.2425,0,0,0.056314977031375,0.943685022968625,"<img src =' https://scontent.xx.fbcdn.net/v/t15.0-10/p720x720/20730823_280779849072849_2603912652929368064_n.jpg?oh=877acaad26b554bacc521127c81246b6&oe=59EC2C35 ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","Catch me on the next FIFA!",1,"Bad Hombres Share","Sports","Square",0,0,1,0,NA,NA,NA,0.339865324025452,0.0127139062210416,323740,110028,0.059675607496896
"1405630409737397_1578157592484677","https://www.facebook.com/1405630409737397_1578157592484677","video","Chapulines, you can't have just one.","Chapulines Taste Test","https://www.facebook.com/wearemitu/videos/1578157592484677/","https://scontent.xx.fbcdn.net/v/t15.0-10/s720x720/12526290_1578166332483803_266861664_n.jpg?oh=9c608035b548a1cdc82645706205178e&oe=58FE42A6",2016-04-07 18:00:00,2016-04-07,"18:00",1441375,10626,2235539,1596670,381864,226464,595,3348,1720,2243,5062,1802,1648,1714,82,61,290,15366,51523,80,9107,9107,6824,67264,52082,28681,57595,9996,66047,1544,67268,35734,41475,107774,222115,208610,13505,103572,92045,11527,59834,71096,0.8898,1,0.6747,0.5299,0.4497,0.4027,0.378,0.3553,0.3361,0.3221,0.3104,0.3064,0.3042,0.3001,0.2958,0.2937,0.2908,0.2866,0.2831,0.2769,0.2736,0.2689,0.264,0.2602,0.2518,0.2443,0.2398,0.2353,0.233,0.2301,0.2259,0.2233,0.2208,0.2165,0.2123,0.2078,0.2036,0.1994,0.1968,0.1895,0.0583,3023,122,32,157,1,0,"native","We are mitu",9107,0.00570374592119849,3.82045131429788e-05,0.139111400602504,0.593048834139903,0.197869770506204,3335,0.9064,0.0366,0.0096,0.0471,3e-04,0,0.372272852803093,0.627727147196907,"<img src =' https://scontent.xx.fbcdn.net/v/t15.0-10/s720x720/12526290_1578166332483803_266861664_n.jpg?oh=9c608035b548a1cdc82645706205178e&oe=58FE42A6 ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","Chapulines, you can't have just one.",0,NA,"Food & Beverages","Regular",0,0,1,0,NA,NA,NA,0.139111400602504,0.00570374592119849,1596670,222115,0.593048834139903
"1405630409737397_1776009326032835","https://www.facebook.com/1405630409737397_1776009326032835","video","Charro Azteca Is Keeping Authentic Mexican Apparel Alive","1405630409737397_1776009326032835","https://www.facebook.com/wearemitu/videos/1776009326032835/","https://scontent.xx.fbcdn.net/v/t15.0-10/p720x720/18786148_1776009959366105_2862447655261306880_n.jpg?oh=6cb57cde21ef9fa1e9c17a36aa2456c2&oe=59A9C765",2017-05-29 16:00:00,2017-05-29,"16:00",3502973,2283,3266742,2104464,1177189,893123,3058,25898,7911,6264,37827,7940,3206,11929,29,417,445,20141,76175,168,52031,52031,46201,97178,103405,66025,135644,11677,147319,2,147321,7081,114196,43177,537544,519184,18360,255454,240163,15291,68802,100351,0.8316,1,0.9889,0.9358,0.7784,0.6542,0.5842,0.542,0.504,0.4796,0.4614,0.445,0.4281,0.4119,0.3986,0.3872,0.3818,0.3733,0.3637,0.3554,0.3469,0.3403,0.3286,0.3168,0.3044,0.2939,0.2837,0.2803,0.2747,0.2681,0.2612,0.254,0.2503,0.2456,0.2399,0.2357,0.2307,0.2237,0.2135,0.1339,0.0907,25686,9544,262,95,1,4,"native","We are mitu",52031,0.0247241102722594,0.000198150217822685,0.255430361365174,0.758691255185021,0.152601333820223,35592,0.7217,0.2682,0.0074,0.0027,0,1e-04,0.431395364563409,0.568604635436591,"<img src =' https://scontent.xx.fbcdn.net/v/t15.0-10/p720x720/18786148_1776009959366105_2862447655261306880_n.jpg?oh=6cb57cde21ef9fa1e9c17a36aa2456c2&oe=59A9C765 ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","Charro Azteca Is Keeping Authentic Mexican Apparel Alive",0,NA,"Latino Culture","Square",0,1,1,0,0,1,0,0.246688063208869,0.0228194016327658,1731443.5,430387.5,0.683712461622617
"1405630409737397_1793555287611572","https://www.facebook.com/1405630409737397_1793555287611572","video","Charro Azteca Is Keeping Authentic Mexican Apparel Alive","1405630409737397_1793555287611572","https://www.facebook.com/wearemitu/videos/1793555287611572/","https://scontent.xx.fbcdn.net/v/t15.0-10/p720x720/18786148_1776009959366105_2862447655261306880_n.jpg?oh=db61725e21eac786f81a1fd618d8c89e&oe=59D15465",2017-07-02 11:00:00,2017-07-02,"11:00",3548038,2424,2250432,1358423,821167,499872,1968,14984,3373,3955,21031,3425,1987,6047,52,170,353,9910,39182,135,28411,28411,23267,49615,53767,34338,71668,4994,76662,0,75357,5900,58240,43177,323231,314797,8446,138135,132460,6796,40593,66410,0.8177,1,0.9874,0.9273,0.7479,0.6152,0.5443,0.498,0.4597,0.4348,0.4163,0.3988,0.382,0.3655,0.3525,0.3417,0.3364,0.3281,0.3188,0.3112,0.3032,0.2971,0.286,0.2752,0.2639,0.2544,0.2455,0.2426,0.2375,0.2313,0.2255,0.2193,0.2161,0.2119,0.2068,0.203,0.1985,0.1928,0.1821,0.1114,0.0762,10872,3994,93,38,2,1,"native","We are mitu",28411,0.0209146929932723,0.00012514511312014,0.237945765052565,0.608733668060212,0.120551898912393,15000,0.7248,0.2663,0.0062,0.0025,1e-04,1e-04,0.378393067880661,0.621606932119339,"<img src =' https://scontent.xx.fbcdn.net/v/t15.0-10/p720x720/18786148_1776009959366105_2862447655261306880_n.jpg?oh=db61725e21eac786f81a1fd618d8c89e&oe=59D15465 ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","Charro Azteca Is Keeping Authentic Mexican Apparel Alive",0,NA,"Latino Culture","Square",0,1,0,1,1,1,34,0.246688063208869,0.0228194016327658,1731443.5,430387.5,0.683712461622617
"1405630409737397_1643013282665774","https://www.facebook.com/1405630409737397_1643013282665774","video","Cheers and cheerio to the cholos... Watch more Cholos Try : bit.ly/2cBBO74
Special thanks to Cholos World Wide","1405630409737397_1643013282665774","https://www.facebook.com/wearemitu/videos/1643013282665774/","https://scontent.xx.fbcdn.net/v/t15.0-10/s720x720/14173880_1643013305999105_338922762_n.jpg?oh=bcd2fe8267b0b160a84110af3e46090a&oe=590FAE31",2016-09-06 11:00:00,2016-09-06,"11:00",2497680,3568,16403434,9981108,1091545,1407458,1963,27484,7480,4007,35369,7585,2044,7885,105,159638,896,252645,191890,383,46961,46961,42208,608472,495839,127858,1235376,196728,654087,778017,1377750,22544,240683,106686,2772363,2544817,227546,1757931,1634167,211556,1078903,1217609,0.8929,1,0.8302,0.7531,0.6554,0.609,0.5834,0.5664,0.5516,0.5434,0.5351,0.5264,0.5117,0.4956,0.4846,0.4751,0.4671,0.4585,0.4518,0.4431,0.438,0.4314,0.4242,0.4187,0.4162,0.4133,0.4108,0.4077,0.4052,0.4006,0.3931,0.3779,0.3492,0.3159,0.2995,0.2782,0.256,0.2421,0.1804,0.1041,0.0603,20857,1080,30,5441,4,8,"native","We are mitu",46961,0.00470498866458513,0.0159940158948285,0.277761046168421,1.28941820996844,0.161517003470965,27420,0.7606,0.0394,0.0011,0.1984,1e-04,3e-04,0.563207807273541,0.436792192726459,"<img src =' https://scontent.xx.fbcdn.net/v/t15.0-10/s720x720/14173880_1643013305999105_338922762_n.jpg?oh=bcd2fe8267b0b160a84110af3e46090a&oe=590FAE31 ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","Cheers and cheerio to the cholos... Watch more Cholos Try : bit.ly/2cBBO74
Special thanks to Cholos World Wide",0,"Cholos Try","Food & Beverages","Regular",1,0,1,0,NA,NA,NA,0.277761046168421,0.00470498866458513,9981108,2772363,1.28941820996844
"1405630409737397_1742116156088819","https://www.facebook.com/1405630409737397_1742116156088819","video","Chicano Eats is taking your favorite Mexican foods and giving them an incredible makeover.","1405630409737397_1742116156088819","https://www.facebook.com/wearemitu/videos/1742116156088819/","https://scontent.xx.fbcdn.net/v/t15.0-10/p720x720/17453127_1742116172755484_2772124849508712448_n.jpg?oh=6c07b276f68821d2417d3a992d6b81c5&oe=59536636",2017-03-22 16:00:00,2017-03-22,"16:00",3342390,4569,795915,512134,475128,33686,62,2180,374,172,2679,374,110,499,0,57,364,4326,18189,33,3225,3225,2753,22936,18236,16727,24203,2929,27048,84,27132,8558,11182,81833,133845,129708,4137,63399,59719,3680,17135,22206,0.8141,1,0.8625,0.6965,0.5641,0.4596,0.3765,0.3188,0.2725,0.2569,0.2475,0.238,0.2292,0.2151,0.2075,0.2024,0.1988,0.1951,0.1873,0.1769,0.1716,0.1696,0.1668,0.1644,0.1625,0.1595,0.1541,0.149,0.148,0.1469,0.1449,0.1384,0.1339,0.1316,0.1272,0.1224,0.1047,0.0942,0.0854,0.0805,0.0662,2471,661,54,15,0,0,"native","We are mitu",3225,0.00629718003491274,0.0001112989959659,0.261347616053611,0.0708987893788621,0.115968992248062,3201,0.7719,0.2065,0.0169,0.0047,0,0,0.0662049393294996,0.9337950606705,"<img src =' https://scontent.xx.fbcdn.net/v/t15.0-10/p720x720/17453127_1742116172755484_2772124849508712448_n.jpg?oh=6c07b276f68821d2417d3a992d6b81c5&oe=59536636 ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","Chicano Eats is taking your favorite Mexican foods and giving them an incredible makeover.",0,"Chicano Eats","Food & Beverages","Square",0,1,1,0,0,1,0,0.270755698323193,0.00551811374249459,616793.5,167985,0.0642932152637469
"1405630409737397_1758810717752696","https://www.facebook.com/1405630409737397_1758810717752696","video","Chicano Eats is taking your favorite Mexican foods and giving them an incredible makeover.","1405630409737397_1758810717752696","https://www.facebook.com/wearemitu/videos/1758810717752696/","https://scontent.xx.fbcdn.net/v/t15.0-10/p720x720/18094151_1758811461085955_156553808502063104_n.jpg?oh=b843570031de69e723f8ec53b1cc60a2&oe=5978E102",2017-04-22 20:00:00,2017-04-22,"20:00",3415871,2396,1178165,721453,671721,38750,56,2632,436,93,2884,442,37,252,6,208,339,5343,23057,44,3419,3419,3081,28947,23348,21750,32781,3411,36192,0,36192,7762,14633,81833,202125,197147,4978,88342,86271,4321,23287,32725,0.8255,1,0.851,0.6777,0.5387,0.4333,0.3493,0.2919,0.2463,0.2306,0.2214,0.2125,0.2046,0.1908,0.1831,0.1784,0.1751,0.1719,0.1644,0.1545,0.1494,0.1476,0.1447,0.1426,0.141,0.1385,0.1332,0.1288,0.128,0.1269,0.125,0.1189,0.1151,0.1129,0.1091,0.1049,0.0902,0.0814,0.074,0.0697,0.0597,2313,499,41,6,0,1,"native","We are mitu",3419,0.00473904745007644,0.000288307069206171,0.280163780592776,0.0576876411486316,0.129277566539924,2860,0.8087,0.1745,0.0143,0.0021,0,3e-04,0.0545412831769347,0.945458716823065,"<img src =' https://scontent.xx.fbcdn.net/v/t15.0-10/p720x720/18094151_1758811461085955_156553808502063104_n.jpg?oh=b843570031de69e723f8ec53b1cc60a2&oe=5978E102 ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","Chicano Eats is taking your favorite Mexican foods and giving them an incredible makeover.",0,"Chicano Eats","Food & Beverages","Square",0,1,0,1,1,1,31,0.270755698323193,0.00551811374249459,616793.5,167985,0.0642932152637469
