"status_id","permalink","post_type","sharetext","headline","link","full_picture","created_time","date","hour","page_total_likes","page_new_likes","post_impressions","post_reach","post_reach_fan_unique","post_reach_viral_unique","comments_on_post","likes_on_post","shares_on_post","total_comments","total_likes","total_shares","comments_on_shares","likes_on_shares","shares_on_shares","link_clicks","photo_view","video_play","other_clicks","post_negative_feedback","post_story_adds","post_stories","post_storytellers","post_consumptions","post_engaged_users","post_engaged_fan","post_video_complete_views_30s_autoplayed","post_video_complete_views_30s_clicked_to_play","post_video_complete_views_30s_organic","post_video_complete_views_30s_paid","post_video_complete_views_30s_unique","post_video_avg_time_watched","post_video_complete_views_organic_unique","post_video_length","post_video_views","post_video_views_autoplayed","post_video_views_clicked_to_play","post_video_views_10s_unique","post_video_views_10s_autoplayed","post_video_views_10s_clicked_to_play","post_video_views_10s_sound_on","post_video_views_sound_on","s0","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12","s13","s14","s15","s16","s17","s18","s19","s20","s21","s22","s23","s24","s25","s26","s27","s28","s29","s30","s31","s32","s33","s34","s35","s36","s37","s38","s39","s40","feed_likes","love","wow","haha","sad","angry","post_source_type","from_name","total_interactions","interaction_rate","ctr","views_rate","viral_fan_rate","total_reactions","feed_likes_rate","love_rate","wow_rate","haha_rate","sad_rate","angry_rate","viral_rate","fan_rate","share_rate","post_image","author","mitu_link","category","sponsored","reposted","original","repost","repost_order","times_repost","days_bet_repost","average_ctr","average_interaction_rate","average_post_reach","average_link_clicks","author_status"
"1769264743325558_1840868769498488","https://www.facebook.com/1769264743325558_1840868769498488","link","Most annoying question is: 'So like, what are you??'","If You Grew Up In A Biracial Home, These Awkward Situations I've Dealt With Will Be Way Too Relatable","https://wearemitu.com/fierce/despite-the-problematic-situations-ive-dealt-with-as-an-afro-latina-i-wouldnt-trade-being-salvadoran-and-black-for-anything-in-the-world/","https://scontent.xx.fbcdn.net/t45.1600-4/18507345_6087849500326_7923961528632475648_n.png",2017-05-19 06:00:00,2017-05-19,"6:00",93315,1766,284624,184037,9594,178560,6,54,92,90,677,94,84,623,2,4726,104,0,2005,27,861,861,744,6835,6118,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,10,0,0,1,1,"native","Fierce by mitu",861,0.00467840705945,0.0256796187723121,0,18.6116322701689,58,0.7931,0.1724,0,0,0.0172,0.0172,0.949009853630537,0.0509901463694633,0.10917537746806,"<img src =' https://scontent.xx.fbcdn.net/t45.1600-4/18507345_6087849500326_7923961528632475648_n.png ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","Jessica Garcia","https://wearemitu.com/fierce/despite-the-problematic-situations-ive-dealt-with-as-an-afro-latina-i-wouldnt-trade-being-salvadoran-and-black-for-anything-in-the-world/","Family & Friends",0,0,1,0,NA,NA,NA,0.0256796187723121,0.00467840705945,184037,4726,"Jessica Garcia"
"1769264743325558_1833246566927375","https://www.facebook.com/1769264743325558_1833246566927375","link","She's kind of a big deal.","Her Transgender Son Helped The First Latina Senator In Florida Stand For LGBTQ Rights","https://wearemitu.com/fierce/first-cuban-american-elected-to-congress-set-to-retire-after-three-decades-of-service/","https://external.xx.fbcdn.net/safe_image.php?d=AQBwSRtyVtwcWyWT&url=https%3A%2F%2Fscontent.xx.fbcdn.net%2Ft45.1600-4%2F18091095_6086902958126_6380586840658804736_n.jpg&_nc_hash=AQCkm5m499DRWMma",2017-05-06 09:00:00,2017-05-06,"9:00",74450,2275,227122,146991,4478,143079,3,68,17,20,354,18,17,286,1,862,117,0,989,3,392,392,372,1968,1867,167,1,0,1,0,1,0,1,0,3,3,0,1,1,0,0,0,1,1,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0,60,13,0,0,0,0,"native","Fierce by mitu",392,0.00266682994196924,0.00586430461728949,2.04094128211931e-05,31.9515408664582,73,0.8219,0.1781,0,0,0,0,0.969652405511091,0.0303475944889094,0.0459183673469388,"<img src =' https://external.xx.fbcdn.net/safe_image.php?d=AQBwSRtyVtwcWyWT&url=https%3A%2F%2Fscontent.xx.fbcdn.net%2Ft45.1600-4%2F18091095_6086902958126_6380586840658804736_n.jpg&_nc_hash=AQCkm5m499DRWMma ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","Araceli Cruz","https://wearemitu.com/fierce/first-cuban-american-elected-to-congress-set-to-retire-after-three-decades-of-service/","Citizenship & Politics",0,0,1,0,NA,NA,NA,0.00586430461728949,0.00266682994196924,146991,862,"Contributor"
"1769264743325558_1836280276624004","https://www.facebook.com/1769264743325558_1836280276624004","link","Think of 'Dos Mujeres, Un Camino,' but with better clothes.","Gloria Trevi and Alejandra Guzmán Just Dropped An Insane Music Video Together","https://wearemitu.com/entertainment/gloria-trevi-and-alejandra-guzmans-new-music-video-is-just-like-dos-mujeres-un-camino/","https://external.xx.fbcdn.net/safe_image.php?d=AQC76hHyojIrVRY7&url=https%3A%2F%2Fscontent.xx.fbcdn.net%2Ft45.1600-4%2F18091213_6087199412526_5830513053162012672_n.png&_nc_hash=AQDCqlEv1bcK2XfT",2017-05-09 07:00:00,2017-05-09,"7:00",77152,529,290453,187901,5579,184218,3,50,148,182,860,149,179,810,1,2755,58,0,1670,11,1191,1191,1028,4483,4142,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,10,3,1,0,0,"native","Fierce by mitu",1191,0.00633844418071218,0.0146619762534526,0,33.0198960387166,62,0.7742,0.1613,0.0484,0.0161,0,0,0.97060543633461,0.0293945636653899,0.125104953820319,"<img src =' https://external.xx.fbcdn.net/safe_image.php?d=AQC76hHyojIrVRY7&url=https%3A%2F%2Fscontent.xx.fbcdn.net%2Ft45.1600-4%2F18091213_6087199412526_5830513053162012672_n.png&_nc_hash=AQDCqlEv1bcK2XfT ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","Araceli Cruz","https://wearemitu.com/fierce/gloria-trevi-and-alejandra-guzmans-new-music-video-is-just-like-dos-mujeres-un-camino/","Music",0,0,1,0,NA,NA,NA,0.0146619762534526,0.00633844418071218,187901,2755,"Contributor"
"1769264743325558_1836681256583906","https://www.facebook.com/1769264743325558_1836681256583906","link","She just wanted him to get his prom picture.","Here's Why People Are Getting Super Emotional Over This Father/Daughter Prom Tweet","https://wearemitu.com/fierce/her-father-couldnt-see-her-the-night-of-prom-because-of-work-so-she-dressed-up-again-for-photos/","https://external.xx.fbcdn.net/safe_image.php?url=https%3A%2F%2Fscontent.xx.fbcdn.net%2Ft45.1600-4%2F18340668_6087264434126_2082916369552113664_n.png&_nc_hash=AQCdovBO4jxsmhc0",2017-05-09 17:00:00,2017-05-09,"17:00",77152,529,708379,448664,13781,443368,0,159,213,126,5531,219,126,5372,6,14741,107,0,5963,21,5876,5876,5482,20811,21381,1133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,45,0,2,0,0,"native","Fierce by mitu",5876,0.0130966603070449,0.0328553215769485,0,32.1724112909078,174,0.7299,0.2586,0,0.0115,0,0,0.969854467580592,0.0301455324194081,0.0372702518720218,"<img src =' https://external.xx.fbcdn.net/safe_image.php?url=https%3A%2F%2Fscontent.xx.fbcdn.net%2Ft45.1600-4%2F18340668_6087264434126_2082916369552113664_n.png&_nc_hash=AQCdovBO4jxsmhc0 ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","Jorge Rodriguez-Jimenez","https://wearemitu.com/fierce/her-father-couldnt-see-her-the-night-of-prom-because-of-work-so-she-dressed-up-again-for-photos/","Identities",0,0,1,0,NA,NA,NA,0.0328553215769485,0.0130966603070449,448664,14741,"Jorge Rodriguez-Jimenez"
"1769264743325558_1851691835082848","https://www.facebook.com/1769264743325558_1851691835082848","link","Her painting is beautiful for so many reasons.","This Afro-Latina Artist Recreated This Classic Painting For A Very Important Reason","https://wearemitu.com/fierce/heres-why-afro-latina-artist-harmonia-rosales-painted-god-as-a-black-grandmother/","https://scontent.xx.fbcdn.net/v/t45.1600-4/18943668_6089110583526_5086102784479068160_n.jpg?oh=d3eb3ad25eeca4291a8febf3b07b7e8c&oe=59D26780",2017-06-08 14:01:00,2017-06-08,"14:01",107535,264,26620,17550,1260,16081,3,15,13,6,72,13,3,57,0,141,202,0,318,4,91,91,75,661,502,82,1,0,1,0,1,0,0,0,2,2,0,2,2,0,1,1,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,26,8,0,0,0,0,"native","Fierce by mitu",91,0.00518518518518519,0.00803418803418803,0.000113960113960114,12.7626984126984,34,0.7647,0.2353,0,0,0,0,0.927339830459604,0.0726601695403956,0.142857142857143,"<img src =' https://scontent.xx.fbcdn.net/v/t45.1600-4/18943668_6089110583526_5086102784479068160_n.jpg?oh=d3eb3ad25eeca4291a8febf3b07b7e8c&oe=59D26780 ' title="""" alt="""" border=""0"" height=""100"" width=""100"">",NA,"https://wearemitu.com/fierce/heres-why-afro-latina-artist-harmonia-rosales-painted-god-as-a-black-grandmother/","Identities",0,0,1,0,NA,NA,NA,0.00803418803418803,0.00518518518518519,17550,141,"Contributor"
"1769264743325558_1837180353200663","https://www.facebook.com/1769264743325558_1837180353200663","link","You know what they say about a man who knows how to work it on the dance floor. . .","When These Interviewers Asked J.Lo If Her Boyfriend A-Rod Can Dance They All Bursted Out Laughing","https://wearemitu.com/fierce/j-lo-announces-dance-contest-on-today-show-but-hesitates-when-asked-if-a-rod-can-dance/","https://external.xx.fbcdn.net/safe_image.php?d=AQDWo5OxiGU8qBqV&url=https%3A%2F%2Fscontent.xx.fbcdn.net%2Ft45.1600-4%2F17947979_6087329702926_7811663913551921152_n.png&_nc_hash=AQDm41hjaOzB8Vjj",2017-05-11 10:00:00,2017-05-11,"10:00",80159,1274,241373,157120,4046,155074,0,10,4,5,118,6,5,108,2,3217,100,0,1267,12,129,129,119,4644,4267,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,0,0,2,0,0,"native","Fierce by mitu",129,0.000821028513238289,0.0204747963340122,0,38.327731092437,11,0.8182,0,0,0.1818,0,0,0.97457264957265,0.0254273504273504,0.0465116279069767,"<img src =' https://external.xx.fbcdn.net/safe_image.php?d=AQDWo5OxiGU8qBqV&url=https%3A%2F%2Fscontent.xx.fbcdn.net%2Ft45.1600-4%2F17947979_6087329702926_7811663913551921152_n.png&_nc_hash=AQDm41hjaOzB8Vjj ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","Andrew Santiago","https://wearemitu.com/fierce/j-lo-announces-dance-contest-on-today-show-but-hesitates-when-asked-if-a-rod-can-dance/","Celebrity & Gossip",0,0,1,0,NA,NA,NA,0.0204747963340122,0.000821028513238289,157120,3217,"Andrew Santiago"
"1769264743325558_1840380592880639","https://www.facebook.com/1769264743325558_1840380592880639","link","She is the true definition of women empowerment in the music industry.","Jennifer Degollado Is Following Ramon Ayala’s Footsteps And People Are Calling Her La Reina Del Acordeón","https://wearemitu.com/fierce/jennifer-degollado-is-following-ramon-ayalas-footsteps-and-is-starting-to-become-la-reyna-del-acordeon/","https://external.xx.fbcdn.net/safe_image.php?url=https%3A%2F%2Fdd2d9j2i66w9u.cloudfront.net%2Fwp-content%2Fuploads%2F2017%2F05%2F16144813%2Fjenn_accordion_feat__02__720.jpg&_nc_hash=AQB7f3QJjoTBHqP6",2017-05-17 19:00:00,2017-05-17,"19:00",90190,1020,267326,191292,5666,189670,6,62,154,228,7536,153,222,7474,0,2546,70,0,2096,10,7917,7917,6980,4712,10101,342,5,0,5,0,5,0,4,0,8,8,0,5,5,0,1,1,0.875,1,1,1,1,0.875,0.75,0.75,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.375,78,17,0,0,0,0,"native","Fierce by mitu",7917,0.0413869895238693,0.0133094954310687,4.18208811659662e-05,33.4751147193788,95,0.8211,0.1789,0,0,0,0,0.970993570053651,0.0290064299463489,0.0193255020841228,"<img src =' https://external.xx.fbcdn.net/safe_image.php?url=https%3A%2F%2Fdd2d9j2i66w9u.cloudfront.net%2Fwp-content%2Fuploads%2F2017%2F05%2F16144813%2Fjenn_accordion_feat__02__720.jpg&_nc_hash=AQB7f3QJjoTBHqP6 ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","Jessica Garcia","https://wearemitu.com/fierce/jennifer-degollado-is-following-ramon-ayalas-footsteps-and-is-starting-to-become-la-reyna-del-acordeon/","Music",0,0,1,0,NA,NA,NA,0.0133094954310687,0.0413869895238693,191292,2546,"Jessica Garcia"
"1769264743325558_1832795343639164","https://www.facebook.com/1769264743325558_1832795343639164","link","Her side hustle game is strong.","Jessica Pimentel's Double Life As A Dope Rock Band Frontwoman Is Pretty Amazing","https://wearemitu.com/fierce/jessica-pimentel-plays-a-tough-character-on-oitnb-and-shreds-the-guitar-on-the-side/","https://external.xx.fbcdn.net/safe_image.php?d=AQA5ASyIDFti3i87&url=https%3A%2F%2Fscontent.xx.fbcdn.net%2Ft45.1600-4%2F18091017_6086846342926_4222345596662448128_n.png&_nc_hash=AQBY2B7-pYYOmGtn",2017-05-04 08:00:00,2017-05-04,"8:00",71458,1553,310191,200835,5341,198382,2,60,40,46,1022,41,44,962,1,1870,86,0,1417,8,1109,1109,1058,3373,3821,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,18,1,0,0,0,"native","Fierce by mitu",1109,0.00552194587596783,0.00931112604874648,0,37.1432316045684,64,0.7031,0.2812,0.0156,0,0,0,0.973783028916715,0.0262169710832847,0.0369702434625789,"<img src =' https://external.xx.fbcdn.net/safe_image.php?d=AQA5ASyIDFti3i87&url=https%3A%2F%2Fscontent.xx.fbcdn.net%2Ft45.1600-4%2F18091017_6086846342926_4222345596662448128_n.png&_nc_hash=AQBY2B7-pYYOmGtn ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","Jorge Rodriguez-Jimenez","https://wearemitu.com/fierce/jessica-pimentel-plays-a-tough-character-on-oitnb-and-shreds-the-guitar-on-the-side/","Celebrity & Gossip",0,0,1,0,NA,NA,NA,0.00931112604874648,0.00552194587596783,200835,1870,"Jorge Rodriguez-Jimenez"
"1769264743325558_1848645648720800","https://www.facebook.com/1769264743325558_1848645648720800","link","Because 'no one should be able to break us like that.'","This Is What One Of Mexico's Superstars Told Herself The Day She Decided To Walk Away From Abuse","https://wearemitu.com/fierce/kate-del-castillo-opens-up-about-domestic-abuse-with-ex-husband-and-soccer-player-luis-garcia/","https://scontent.xx.fbcdn.net/v/t45.1600-4/c287.0.720.720/p720x720/18776902_6088728428126_2216673187431710720_n.png?oh=dc57a12bc3ff17c5fcaaa8b0ac2bb3a0&oe=59E0CB39",2017-06-01 19:00:00,2017-06-01,"19:00",103927,256,270140,180478,10598,176928,7,188,499,78,1828,504,71,1640,5,9836,88,0,2878,14,2410,2410,2079,12802,12025,1212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,28,3,0,16,0,"native","Fierce by mitu",2410,0.0133534281186627,0.0544997174170813,0,16.6944706548405,215,0.7814,0.1302,0.014,0,0.0744,0,0.943485170056419,0.0565148299435812,0.209128630705394,"<img src =' https://scontent.xx.fbcdn.net/v/t45.1600-4/c287.0.720.720/p720x720/18776902_6088728428126_2216673187431710720_n.png?oh=dc57a12bc3ff17c5fcaaa8b0ac2bb3a0&oe=59E0CB39 ' title="""" alt="""" border=""0"" height=""100"" width=""100"">",NA,"https://wearemitu.com/fierce/kate-del-castillo-opens-up-about-domestic-abuse-with-ex-husband-and-soccer-player-luis-garcia/","Celebrity & Gossip",0,0,1,0,NA,NA,NA,0.0544997174170813,0.0133534281186627,180478,9836,"Contributor"
"1769264743325558_1838171803101518","https://www.facebook.com/1769264743325558_1838171803101518","link","They gave this ad so much life.","This All-Female Mariachi Dominated Kate Spade's Latest Commercial And The Internet Loves It","https://wearemitu.com/fierce/kate-spade-is-using-the-power-of-mariachi-in-their-latest-ad/","https://external.xx.fbcdn.net/safe_image.php?d=AQAoogecwMwaDHaW&url=https%3A%2F%2Fscontent.xx.fbcdn.net%2Ft45.1600-4%2F18219778_6087481528726_1265283458297495552_n.png&_nc_hash=AQCGBsdCZYYraxoY",2017-05-15 06:00:00,2017-05-15,"6:00",87754,2381,323225,214312,9237,210310,2,84,290,117,2112,295,115,2028,5,3643,218,0,1514,10,2524,2524,2261,5375,6251,592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,14,1,0,1,0,"native","Fierce by mitu",2524,0.0117772219941021,0.0169985815073351,0,22.7682147883512,88,0.8182,0.1591,0.0114,0,0.0114,0,0.95792700424055,0.0420729957594501,0.116877971473851,"<img src =' https://external.xx.fbcdn.net/safe_image.php?d=AQAoogecwMwaDHaW&url=https%3A%2F%2Fscontent.xx.fbcdn.net%2Ft45.1600-4%2F18219778_6087481528726_1265283458297495552_n.png&_nc_hash=AQCGBsdCZYYraxoY ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","Jorge Rodriguez-Jimenez","https://wearemitu.com/fierce/kate-spade-is-using-the-power-of-mariachi-in-their-latest-ad/","Beauty & Fashion",0,0,1,0,NA,NA,NA,0.0169985815073351,0.0117772219941021,214312,3643,"Jorge Rodriguez-Jimenez"
"1769264743325558_1832312297020802","https://www.facebook.com/1769264743325558_1832312297020802","link","Her subtle jabs, spoke volumes.","La La Was The Best Kind Of Petty At The Met Gala And Social Media Took Notice","https://wearemitu.com/fierce/la-la-was-the-best-kind-of-petty-at-last-nights-met-gala/","https://scontent.xx.fbcdn.net/t45.1600-4/18084179_6086771775526_4564740887715774464_n.png",2017-05-03 09:30:00,2017-05-03,"9:30",69867,2174,792642,491908,12530,485396,1,57,157,121,2656,159,120,2599,2,28404,134,0,6257,25,2936,2936,2749,34795,31190,1303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,16,0,2,0,0,"native","Fierce by mitu",2936,0.00596859575367752,0.0577425046960001,0,38.7387071029529,72,0.75,0.2222,0,0.0278,0,0,0.974835618144062,0.0251643818559384,0.0541553133514986,"<img src =' https://scontent.xx.fbcdn.net/t45.1600-4/18084179_6086771775526_4564740887715774464_n.png ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","Andrew Santiago","https://wearemitu.com/fierce/la-la-was-the-best-kind-of-petty-at-last-nights-met-gala/","Celebrity & Gossip",0,0,1,0,NA,NA,NA,0.0577425046960001,0.00596859575367752,491908,28404,"Andrew Santiago"
"1769264743325558_1828477697404262","https://www.facebook.com/1769264743325558_1828477697404262","link","We've all been there but no one should have to put up with this craziness.","When Your Man's Ex Can't Forget Him, This Movie Encourages You To Get Help","https://wearemitu.com/fierce/rosario-dawson-spoke-about-women-empowerment-at-the-premiere-of-unforgettable/","https://external.xx.fbcdn.net/safe_image.php?d=AQAqnMuGvmKrA1RK&url=https%3A%2F%2Fscontent.xx.fbcdn.net%2Ft45.1600-4%2F17948762_6076729738109_1190015921666654208_n.png&_nc_hash=AQBdRWd9ElUOl8jQ",2017-04-24 17:00:00,2017-04-24,"17:00",43107,1026,184021,114511,2341,112694,0,12,19,23,123,21,23,111,2,885,307,0,941,8,167,167,150,2133,1852,106,4,0,4,0,4,0,0,0,9,9,0,5,5,0,2,2,0.8889,1,1,0.8889,0.6667,0.5556,0.5556,0.5556,0.5556,0.4444,0.4444,0.4444,0.4444,0.4444,0.4444,0.4444,0.4444,0.4444,0.4444,0.4444,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.2222,0.2222,0.2222,0.1111,0,0,0,0,17,3,1,1,0,0,"native","Fierce by mitu",167,0.0014583751779305,0.00772851516448201,7.85950694693086e-05,48.1392567278941,22,0.7727,0.1364,0.0455,0.0455,0,0,0.979649671839006,0.0203503281609945,0.125748502994012,"<img src =' https://external.xx.fbcdn.net/safe_image.php?d=AQAqnMuGvmKrA1RK&url=https%3A%2F%2Fscontent.xx.fbcdn.net%2Ft45.1600-4%2F17948762_6076729738109_1190015921666654208_n.png&_nc_hash=AQBdRWd9ElUOl8jQ ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","Jorge Rodriguez-Jimenez","https://wearemitu.com/fierce/rosario-dawson-spoke-about-women-empowerment-at-the-premiere-of-unforgettable/","TV & Movies",0,0,1,0,NA,NA,NA,0.00772851516448201,0.0014583751779305,114511,885,"Jorge Rodriguez-Jimenez"
"1769264743325558_1837688283149870","https://www.facebook.com/1769264743325558_1837688283149870","link","If they think that she's pregnant, then they would think I was having triplets if they saw my body.","This Is What Happens When You Love Food And Everyone Thinks You're Pregnant","https://wearemitu.com/fierce/so-many-people-thought-she-was-pregnant-they-even-her-mom-called-to-ask-if-it-was-true/","https://external.xx.fbcdn.net/safe_image.php?d=AQDlNDjlTsWGXXrR&url=https%3A%2F%2Fdd2d9j2i66w9u.cloudfront.net%2Fwp-content%2Fuploads%2F2017%2F05%2F11114443%2Feva-longoria-feat.jpg&_nc_hash=AQCyWhZd9j4AwKIw",2017-05-11 23:00:00,2017-05-11,"23:00",80159,1274,267390,170591,4913,168409,2,31,9,83,297,12,81,266,3,2562,264,0,1492,15,392,392,321,4318,4090,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0,0,11,0,1,"native","Fierce by mitu",392,0.00229789379275577,0.0150183772883681,0,34.2782414003664,32,0.625,0,0,0.3438,0,0.0312,0.971653915832958,0.0283460841670417,0.0306122448979592,"<img src =' https://external.xx.fbcdn.net/safe_image.php?d=AQDlNDjlTsWGXXrR&url=https%3A%2F%2Fdd2d9j2i66w9u.cloudfront.net%2Fwp-content%2Fuploads%2F2017%2F05%2F11114443%2Feva-longoria-feat.jpg&_nc_hash=AQCyWhZd9j4AwKIw ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","Jessica Garcia","https://wearemitu.com/fierce/so-many-people-thought-she-was-pregnant-they-even-her-mom-called-to-ask-if-it-was-true/","Celebrity & Gossip",0,0,1,0,NA,NA,NA,0.0150183772883681,0.00229789379275577,170591,2562,"Jessica Garcia"
"1769264743325558_1832808306971201","https://www.facebook.com/1769264743325558_1832808306971201","link","This is going to bring new waves of inspiration.","After Two Months, We Finally Know The Fearless Girl's Purpose And Ethnicity","https://wearemitu.com/fierce/the-brains-behind-the-fearless-girl-statue-in-new-york-just-admitted-that-she-is-latina/","https://external.xx.fbcdn.net/safe_image.php?d=AQBYoKuGCGsxo0_a&url=https%3A%2F%2Fdd2d9j2i66w9u.cloudfront.net%2Fwp-content%2Fuploads%2F2017%2F05%2F03103009%2FScreen-Shot-2017-05-03-at-10.14.57-AM.png&_nc_hash=AQAMzBXQPnAdIWxv",2017-05-03 18:33:00,2017-05-03,"18:33",69867,2174,834501,540778,13451,535963,8,178,1444,335,6315,1450,327,6137,6,26824,244,0,11067,28,8100,8100,6910,38135,34124,1637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,165,70,1,0,0,0,"native","Fierce by mitu",8100,0.0149784199801027,0.0496026095736143,0,39.8455876886477,236,0.6992,0.2966,0.0042,0,0,0,0.975517551427521,0.024482448572479,0.179012345679012,"<img src =' https://external.xx.fbcdn.net/safe_image.php?d=AQBYoKuGCGsxo0_a&url=https%3A%2F%2Fdd2d9j2i66w9u.cloudfront.net%2Fwp-content%2Fuploads%2F2017%2F05%2F03103009%2FScreen-Shot-2017-05-03-at-10.14.57-AM.png&_nc_hash=AQAMzBXQPnAdIWxv ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","Jorge Rodriguez-Jimenez","https://wearemitu.com/fierce/the-brains-behind-the-fearless-girl-statue-in-new-york-just-admitted-that-she-is-latina/","News & Issues",0,0,1,0,NA,NA,NA,0.0496026095736143,0.0149784199801027,540778,26824,"Jorge Rodriguez-Jimenez"
